342;0.474182;0.471512;0.470428;0.469406;0.468582;0.467773;0.467377;0.466095;0.465317;0.464722;0.463837;0.463226;0.462341;0.461761;0.461349;0.464828;0.464172;0.463226;0.462006;0.461258;0.460617;0.461655;0.460464;0.459732;0.458862;0.457886;0.456345;0.455460;0.454681;0.454056;0.453461;0.452896;0.452271;0.452316;0.451981;0.451721;0.451141;0.451111;0.450562;0.449905;0.449081;0.448318;0.447891;0.447083;0.446609;0.445602;0.444931;0.444260;0.443436;0.443008;0.442230;0.441589;0.440964;0.440659;0.440048;0.439407;0.438812;0.438187;0.439911;0.438858;0.438293;0.438126;0.437439;0.437180;0.436752;0.436615;0.436066;0.436279;0.436981;0.436005;0.435516;0.434814;0.434357;0.433945;0.433594;0.433487;0.433258;0.432953;0.432541;0.432083;0.431412;0.431488;0.431198;0.430710;0.430344;0.430344;0.429840;0.429352;0.428802;0.428589;0.428391;0.427902;0.427521;0.426956;0.426971;0.426651;0.425873;0.425430;0.425293;0.425034;0.424515;0.423965;0.423843;0.423447;0.422806;0.422394;0.422226;0.421631;0.420853;0.420303;0.419769;0.419632;0.419525;0.419083;0.418762;0.418259;0.418198;0.418259;0.418045;0.417770;0.417328
344;0.500275;0.497711;0.496536;0.495605;0.494598;0.493622;0.493454;0.492004;0.491211;0.490585;0.489731;0.488968;0.488144;0.487396;0.487000;0.490356;0.489761;0.488419;0.487259;0.486511;0.485703;0.487030;0.485779;0.484970;0.483994;0.483139;0.481171;0.480286;0.479691;0.479034;0.478317;0.477493;0.476837;0.477203;0.476685;0.476501;0.475891;0.475647;0.475113;0.474258;0.473541;0.472870;0.472214;0.471313;0.470703;0.469833;0.469254;0.468323;0.467682;0.467117;0.466324;0.465759;0.465134;0.464462;0.463943;0.463181;0.462738;0.461990;0.463531;0.462463;0.462143;0.461548;0.461075;0.460724;0.460281;0.460037;0.459625;0.459686;0.460205;0.459183;0.458679;0.458084;0.457642;0.457077;0.456711;0.456482;0.456360;0.456009;0.455475;0.454819;0.454346;0.454239;0.453934;0.453445;0.453079;0.453079;0.452484;0.451935;0.451477;0.451218;0.450790;0.450302;0.449753;0.449158;0.449280;0.448914;0.448013;0.447586;0.447388;0.447220;0.446640;0.446075;0.445831;0.445511;0.444901;0.444382;0.444168;0.443588;0.442719;0.442184;0.441574;0.441254;0.441116;0.440887;0.440399;0.439911;0.439819;0.439728;0.439423;0.439514;0.438751
346;0.523682;0.521088;0.519943;0.518982;0.518036;0.517136;0.516861;0.515442;0.514572;0.513885;0.513031;0.512207;0.511368;0.510620;0.510147;0.513336;0.512299;0.511475;0.510269;0.509476;0.508926;0.509918;0.508865;0.507874;0.506714;0.505829;0.504013;0.503052;0.502396;0.501511;0.500916;0.500183;0.499420;0.499924;0.499161;0.498886;0.498398;0.498291;0.497559;0.496597;0.495987;0.495148;0.494598;0.493713;0.493103;0.492172;0.491318;0.490555;0.489975;0.488907;0.488297;0.487656;0.487030;0.486465;0.485794;0.485062;0.484512;0.483871;0.485214;0.484177;0.483719;0.483185;0.482666;0.482300;0.481949;0.481506;0.481049;0.481049;0.481628;0.480484;0.480026;0.479370;0.478943;0.478333;0.477875;0.477798;0.477615;0.476974;0.476517;0.475952;0.475388;0.475082;0.474701;0.474396;0.473923;0.473785;0.473358;0.472672;0.472244;0.471786;0.471542;0.471024;0.470612;0.469955;0.469894;0.469498;0.468842;0.468292;0.468109;0.467789;0.467133;0.466660;0.466324;0.465866;0.465286;0.464569;0.464462;0.463821;0.463089;0.462509;0.461929;0.461563;0.461334;0.461121;0.460571;0.460068;0.459930;0.459869;0.459534;0.459427;0.458771
348;0.543823;0.541397;0.540268;0.539307;0.538605;0.537552;0.537231;0.535950;0.535049;0.534348;0.533569;0.532562;0.531738;0.530853;0.530411;0.533371;0.532379;0.531509;0.530502;0.529510;0.528748;0.529694;0.528793;0.528137;0.527054;0.526031;0.523834;0.523041;0.522247;0.521530;0.520935;0.520081;0.519348;0.519592;0.519119;0.518692;0.518005;0.518051;0.517365;0.516556;0.515594;0.514862;0.514145;0.513199;0.512650;0.511734;0.510941;0.510071;0.509369;0.508606;0.507721;0.507156;0.506409;0.505905;0.505371;0.504410;0.503769;0.503204;0.504364;0.503525;0.502899;0.502350;0.501709;0.501480;0.501022;0.500610;0.500214;0.500305;0.500793;0.499619;0.499054;0.498291;0.497971;0.497253;0.496902;0.496567;0.496353;0.495758;0.495285;0.494598;0.494110;0.493729;0.493469;0.493042;0.492386;0.492386;0.491806;0.491089;0.490707;0.490311;0.489868;0.489334;0.488968;0.488327;0.488144;0.487595;0.487045;0.486435;0.486221;0.485855;0.485352;0.484680;0.484421;0.484039;0.483261;0.483047;0.482529;0.481812;0.481094;0.480606;0.479858;0.479599;0.479355;0.478851;0.478546;0.478058;0.477890;0.477692;0.477417;0.477341;0.476639
350;0.560333;0.558060;0.557022;0.556000;0.555374;0.554260;0.554123;0.552551;0.551865;0.551025;0.550247;0.549347;0.548431;0.547729;0.546951;0.549652;0.548737;0.547745;0.546783;0.546097;0.545212;0.546356;0.545334;0.544540;0.543808;0.542740;0.540375;0.539368;0.538834;0.538055;0.537201;0.536560;0.535980;0.536392;0.535522;0.535278;0.534485;0.534241;0.533661;0.532806;0.532059;0.531204;0.530533;0.529617;0.528961;0.528000;0.527130;0.526505;0.525421;0.524948;0.524002;0.523407;0.522583;0.522003;0.521545;0.520782;0.520065;0.519272;0.520432;0.519531;0.519150;0.518707;0.517883;0.517410;0.517029;0.516815;0.516144;0.516068;0.516571;0.515442;0.514862;0.514160;0.513657;0.513321;0.512772;0.512405;0.512314;0.511719;0.511185;0.510651;0.509949;0.509537;0.509048;0.508804;0.508347;0.508041;0.507294;0.506958;0.506363;0.505768;0.505539;0.504913;0.504608;0.503922;0.503830;0.503204;0.502640;0.502045;0.501724;0.501434;0.500793;0.500305;0.499969;0.499435;0.498749;0.498428;0.498062;0.497345;0.496323;0.495850;0.495316;0.495041;0.494736;0.494446;0.493835;0.493332;0.493210;0.493042;0.492874;0.492462;0.491852
352;0.572342;0.570084;0.569046;0.568436;0.567398;0.566605;0.566422;0.565216;0.564178;0.563171;0.562485;0.561584;0.560699;0.559967;0.559631;0.561646;0.560623;0.559921;0.559158;0.558441;0.557648;0.558472;0.557632;0.557007;0.556168;0.555054;0.552536;0.551743;0.551178;0.550491;0.549667;0.548950;0.548233;0.548874;0.547989;0.547623;0.547028;0.546616;0.545959;0.545181;0.544418;0.543579;0.542923;0.541916;0.541245;0.540436;0.539490;0.538788;0.537872;0.537064;0.536545;0.535828;0.535049;0.534317;0.533737;0.532913;0.532257;0.531601;0.532700;0.531769;0.531647;0.530960;0.530243;0.529892;0.529266;0.529007;0.528671;0.528503;0.528763;0.527664;0.526993;0.526581;0.526001;0.525620;0.525131;0.524796;0.524323;0.523819;0.523300;0.522751;0.522064;0.521622;0.521332;0.520859;0.520325;0.519974;0.519501;0.518890;0.518280;0.517822;0.517578;0.516937;0.516495;0.515884;0.515686;0.515015;0.514648;0.514084;0.513779;0.513153;0.512772;0.512207;0.511948;0.511505;0.510895;0.510391;0.509918;0.509369;0.508469;0.507935;0.507233;0.506943;0.506821;0.506165;0.506027;0.505264;0.505432;0.505096;0.504730;0.504517;0.503922
354;0.580002;0.577835;0.577118;0.576172;0.575562;0.574661;0.574570;0.573090;0.572479;0.571411;0.570557;0.569717;0.569016;0.568329;0.567596;0.569794;0.568558;0.567932;0.567276;0.566559;0.565903;0.566879;0.566040;0.565170;0.564560;0.563431;0.560867;0.560104;0.559586;0.558868;0.558105;0.557068;0.556671;0.557404;0.556229;0.556000;0.555267;0.555176;0.554413;0.553650;0.553040;0.552124;0.551208;0.550461;0.549988;0.548798;0.547928;0.547546;0.546402;0.545685;0.545044;0.544495;0.543533;0.543076;0.542389;0.541595;0.540955;0.540207;0.541077;0.540482;0.539871;0.539413;0.538818;0.538528;0.537949;0.537720;0.537125;0.537247;0.537399;0.536209;0.535645;0.535187;0.534637;0.534195;0.533630;0.533279;0.533096;0.532730;0.531860;0.531586;0.530777;0.530167;0.529709;0.529480;0.528824;0.528809;0.527725;0.527267;0.527191;0.526627;0.526016;0.525513;0.525177;0.524673;0.524399;0.523849;0.523224;0.522827;0.522476;0.522034;0.521454;0.521011;0.520523;0.520187;0.519531;0.519043;0.518661;0.517899;0.517319;0.516586;0.516083;0.515808;0.515381;0.514786;0.514633;0.514130;0.513824;0.513718;0.513321;0.513031;0.512283
356;0.582870;0.580780;0.580093;0.579651;0.578812;0.578094;0.577850;0.576691;0.576096;0.575027;0.574020;0.573135;0.572327;0.571747;0.571365;0.573181;0.571960;0.571472;0.570847;0.570328;0.569595;0.570297;0.570007;0.569260;0.568451;0.567368;0.564774;0.563766;0.563431;0.562653;0.562134;0.561264;0.560562;0.561478;0.560638;0.560150;0.559601;0.559219;0.558594;0.557846;0.557205;0.556503;0.555466;0.554810;0.554169;0.553101;0.552490;0.551788;0.550949;0.550049;0.549484;0.548737;0.548004;0.547379;0.546539;0.545929;0.545364;0.544830;0.545746;0.544724;0.544388;0.543915;0.543381;0.542984;0.542557;0.542480;0.542007;0.541840;0.542084;0.540878;0.540390;0.540115;0.539658;0.538879;0.538498;0.538208;0.538101;0.537262;0.536514;0.536224;0.535477;0.534821;0.534622;0.533997;0.533646;0.533371;0.532562;0.532318;0.531891;0.531464;0.530930;0.530289;0.529968;0.529327;0.529160;0.528534;0.528061;0.527863;0.527481;0.526688;0.526337;0.525848;0.525513;0.525055;0.524582;0.524124;0.523758;0.522934;0.522217;0.521729;0.521027;0.520935;0.520477;0.520126;0.519577;0.519470;0.519089;0.518921;0.518631;0.518158;0.517410
358;0.581299;0.579025;0.578690;0.578156;0.577347;0.576828;0.576584;0.575256;0.574753;0.573746;0.572769;0.572174;0.571228;0.570862;0.570175;0.571884;0.570847;0.570297;0.569809;0.569290;0.568558;0.569626;0.569275;0.568588;0.567703;0.566833;0.564056;0.563416;0.562790;0.562103;0.561462;0.560867;0.560181;0.561340;0.560333;0.560104;0.559250;0.558899;0.558395;0.557648;0.556946;0.556152;0.555679;0.554657;0.554092;0.553299;0.552521;0.551743;0.551025;0.550262;0.549271;0.548920;0.548462;0.547607;0.546814;0.546280;0.545776;0.545197;0.545792;0.545059;0.544846;0.544250;0.543793;0.543625;0.543121;0.542679;0.542404;0.542419;0.542618;0.541351;0.540863;0.540314;0.539978;0.539505;0.538940;0.538712;0.538483;0.537842;0.537552;0.537109;0.536011;0.535477;0.535080;0.534592;0.534515;0.534210;0.533371;0.532913;0.532700;0.532410;0.531876;0.531235;0.530838;0.530273;0.530197;0.529617;0.529022;0.528610;0.528473;0.527954;0.527374;0.527008;0.526657;0.526184;0.525772;0.525360;0.524948;0.524139;0.523666;0.522934;0.522232;0.521988;0.521530;0.521317;0.520844;0.520477;0.520218;0.520386;0.519791;0.519287;0.518646
360;0.574921;0.572968;0.572495;0.572357;0.571548;0.570969;0.570801;0.569611;0.568787;0.567993;0.567505;0.566925;0.565857;0.565140;0.564941;0.566238;0.565109;0.564957;0.564682;0.564087;0.563553;0.564804;0.564148;0.563400;0.562729;0.561798;0.558975;0.558487;0.557877;0.557358;0.556702;0.556107;0.555618;0.556671;0.555710;0.555374;0.554733;0.554565;0.553925;0.553268;0.552460;0.552094;0.551086;0.550354;0.549698;0.549011;0.548126;0.547318;0.546768;0.546234;0.545410;0.544983;0.544357;0.543625;0.543076;0.542252;0.542084;0.541245;0.541824;0.541534;0.540985;0.540543;0.540100;0.539917;0.539413;0.539368;0.538773;0.538895;0.539062;0.537964;0.537476;0.536972;0.536804;0.536194;0.535904;0.535416;0.535187;0.534592;0.534531;0.533630;0.533020;0.532425;0.532059;0.531693;0.531372;0.531174;0.530441;0.530228;0.529816;0.529297;0.528854;0.528427;0.528015;0.527267;0.527145;0.526733;0.526245;0.525970;0.525818;0.525116;0.524704;0.524200;0.523911;0.523636;0.523010;0.522888;0.522339;0.521561;0.520935;0.520279;0.519943;0.519562;0.518982;0.518799;0.518494;0.518219;0.518097;0.517868;0.517624;0.517014;0.516632
362;0.564178;0.562164;0.562042;0.561600;0.561157;0.560593;0.560440;0.559296;0.558594;0.558197;0.557114;0.556458;0.555969;0.555542;0.554993;0.556198;0.555359;0.555130;0.554916;0.554504;0.554092;0.554703;0.554718;0.554108;0.553452;0.552597;0.549591;0.549438;0.548935;0.548218;0.547775;0.547226;0.546692;0.547928;0.547043;0.546432;0.545914;0.545807;0.545502;0.544464;0.544098;0.543396;0.542618;0.541870;0.541290;0.540802;0.540009;0.539307;0.538696;0.537964;0.537231;0.536804;0.536133;0.535843;0.535233;0.534531;0.534180;0.533478;0.534256;0.533661;0.533447;0.532700;0.532425;0.532272;0.532028;0.531631;0.531296;0.531540;0.531723;0.530563;0.530151;0.529739;0.529572;0.528885;0.528641;0.528259;0.527924;0.527695;0.527023;0.526794;0.526093;0.525482;0.525070;0.524933;0.524216;0.523804;0.523331;0.523438;0.523209;0.522568;0.521973;0.521606;0.521378;0.520950;0.520676;0.520218;0.519974;0.519592;0.519257;0.518509;0.518372;0.517944;0.517563;0.517288;0.516586;0.516342;0.516220;0.515488;0.515076;0.514526;0.513931;0.513855;0.513214;0.512955;0.512650;0.512390;0.512100;0.512024;0.511642;0.511063;0.510834
364;0.546692;0.544998;0.544785;0.544922;0.544250;0.543686;0.543655;0.542389;0.541962;0.541412;0.540695;0.539917;0.539307;0.538818;0.538666;0.540070;0.539246;0.538925;0.539200;0.538864;0.538055;0.538635;0.538818;0.538284;0.537766;0.536957;0.534073;0.533646;0.533340;0.533005;0.532761;0.531708;0.531754;0.532471;0.531631;0.531204;0.530777;0.530777;0.530350;0.529572;0.529129;0.528290;0.527725;0.526871;0.526657;0.525864;0.525192;0.524597;0.523865;0.523300;0.522873;0.522079;0.522049;0.521103;0.520782;0.520157;0.519638;0.519150;0.520248;0.519608;0.519363;0.519424;0.518906;0.518707;0.518524;0.518158;0.517990;0.517990;0.518341;0.516876;0.516907;0.516464;0.516373;0.516281;0.515488;0.515411;0.515564;0.514862;0.514542;0.513992;0.513626;0.512787;0.512604;0.512177;0.511887;0.511703;0.511093;0.511108;0.510635;0.510330;0.509842;0.509338;0.508987;0.508911;0.508545;0.508118;0.507782;0.507599;0.507416;0.506882;0.506470;0.506378;0.505875;0.505432;0.505173;0.504852;0.504501;0.503830;0.503052;0.502899;0.502289;0.501816;0.501480;0.501297;0.501236;0.501022;0.500961;0.500702;0.500519;0.499908;0.499344
366;0.533432;0.531357;0.531021;0.531052;0.530594;0.530167;0.530380;0.529007;0.528503;0.528168;0.527695;0.527069;0.526291;0.526031;0.525818;0.527176;0.525879;0.526062;0.525803;0.525482;0.525513;0.526443;0.526031;0.526321;0.525467;0.524658;0.521530;0.521362;0.520905;0.520279;0.520050;0.519669;0.519379;0.521011;0.520157;0.519775;0.519150;0.519028;0.518860;0.518311;0.517441;0.516739;0.516388;0.515793;0.515335;0.514740;0.513931;0.513535;0.513016;0.512695;0.512161;0.511826;0.510910;0.510605;0.510162;0.509705;0.509338;0.508926;0.509064;0.508972;0.508987;0.508148;0.508133;0.507935;0.507385;0.507553;0.507248;0.507202;0.507599;0.506607;0.506012;0.505951;0.505615;0.505493;0.505188;0.504944;0.504608;0.503983;0.503632;0.503372;0.502914;0.502228;0.501999;0.501694;0.501312;0.501221;0.500641;0.500702;0.500534;0.499786;0.499680;0.498993;0.499039;0.498520;0.498032;0.497955;0.497772;0.497528;0.497208;0.496811;0.496689;0.496414;0.496017;0.495621;0.495499;0.495117;0.494522;0.493927;0.493637;0.493164;0.492767;0.492691;0.491943;0.492096;0.491974;0.491943;0.491730;0.491531;0.491272;0.490570;0.490356
368;0.513245;0.511322;0.511398;0.511230;0.511108;0.510422;0.510651;0.509735;0.509323;0.508804;0.508209;0.507645;0.506897;0.506821;0.506927;0.508606;0.507294;0.507248;0.507172;0.507187;0.506805;0.507736;0.508209;0.507660;0.507309;0.506485;0.503738;0.503357;0.503174;0.502563;0.502274;0.501740;0.501389;0.502747;0.502365;0.501968;0.501770;0.501526;0.501343;0.501038;0.500259;0.499832;0.499481;0.498596;0.498703;0.497803;0.497360;0.496841;0.496231;0.495621;0.495209;0.494980;0.494431;0.494125;0.493805;0.493179;0.492828;0.492401;0.492874;0.492752;0.492691;0.492523;0.492142;0.491898;0.491531;0.491592;0.491440;0.491425;0.491791;0.490768;0.490814;0.490143;0.490021;0.489822;0.489258;0.489243;0.489136;0.488937;0.488663;0.488342;0.488052;0.487259;0.486816;0.486771;0.486496;0.486389;0.485733;0.485855;0.485229;0.485184;0.485077;0.484589;0.484360;0.484268;0.483765;0.483582;0.483337;0.483170;0.483002;0.482254;0.482391;0.481903;0.481812;0.481308;0.481247;0.480820;0.480804;0.480347;0.479691;0.479126;0.479233;0.478683;0.478256;0.478119;0.478241;0.477936;0.477783;0.477951;0.477325;0.477249;0.476822
370;0.492920;0.491302;0.491257;0.491318;0.490891;0.490555;0.490707;0.489960;0.489716;0.488953;0.488312;0.488022;0.487686;0.487503;0.487152;0.489227;0.487900;0.487976;0.488220;0.487839;0.487701;0.489197;0.488922;0.488983;0.488525;0.487915;0.484695;0.484604;0.484467;0.484344;0.483780;0.483231;0.482864;0.485092;0.484055;0.484222;0.483673;0.483749;0.483414;0.483017;0.482681;0.482208;0.481781;0.481262;0.480942;0.480347;0.479843;0.479523;0.478897;0.478470;0.478226;0.477783;0.477386;0.477264;0.476715;0.476303;0.476044;0.475555;0.476120;0.476013;0.476089;0.475815;0.475403;0.475342;0.475128;0.475082;0.474915;0.475235;0.475296;0.474457;0.474045;0.474106;0.473816;0.473648;0.473419;0.473221;0.473053;0.472824;0.472534;0.472534;0.472290;0.471390;0.471115;0.471130;0.470764;0.470490;0.470184;0.470245;0.470291;0.469437;0.469238;0.468933;0.468933;0.468903;0.468597;0.468124;0.468170;0.468063;0.467651;0.466919;0.466965;0.466660;0.466812;0.466599;0.466171;0.465973;0.465561;0.465225;0.464828;0.464401;0.464279;0.464111;0.463928;0.463654;0.463531;0.463593;0.463638;0.463333;0.463028;0.462784;0.462540
372;0.471970;0.470413;0.469940;0.470047;0.469925;0.469376;0.469925;0.469025;0.468903;0.468292;0.467911;0.467865;0.467361;0.467102;0.467422;0.469009;0.467834;0.467712;0.468002;0.467758;0.467712;0.469254;0.469482;0.469147;0.468826;0.468231;0.465424;0.465012;0.465057;0.464523;0.464386;0.463730;0.463684;0.465820;0.465210;0.465088;0.464691;0.464813;0.464584;0.464066;0.463699;0.463257;0.463089;0.462646;0.462585;0.461990;0.461624;0.461075;0.460632;0.460449;0.460037;0.459778;0.459610;0.459000;0.458832;0.458557;0.458313;0.457886;0.458496;0.458313;0.458099;0.458206;0.457489;0.457611;0.457458;0.457596;0.457428;0.457703;0.457977;0.456909;0.456955;0.456848;0.456619;0.456726;0.456635;0.456284;0.456375;0.455811;0.455841;0.455597;0.455109;0.454697;0.454559;0.454391;0.454239;0.454315;0.453659;0.453720;0.453735;0.453064;0.452927;0.452606;0.452805;0.452286;0.452515;0.452057;0.451813;0.451706;0.451660;0.451248;0.451202;0.451035;0.450897;0.450745;0.450546;0.450424;0.450089;0.449570;0.449219;0.449081;0.448929;0.448532;0.448486;0.448380;0.448349;0.448273;0.448120;0.448242;0.447556;0.447754;0.447144
374;0.451065;0.449448;0.449203;0.449310;0.449112;0.448898;0.449493;0.448441;0.448090;0.447983;0.447510;0.447418;0.447205;0.447098;0.446945;0.449142;0.447922;0.447891;0.447922;0.447830;0.447662;0.449799;0.449783;0.449539;0.449356;0.448746;0.445877;0.445862;0.445526;0.445236;0.444946;0.444962;0.444504;0.447037;0.446259;0.446289;0.446091;0.445984;0.445908;0.445389;0.445328;0.444931;0.444351;0.444153;0.444046;0.443314;0.443192;0.443008;0.442398;0.442261;0.442032;0.441605;0.441269;0.441330;0.441269;0.440811;0.440536;0.440125;0.440582;0.440521;0.440475;0.440414;0.440170;0.440445;0.440140;0.440292;0.440079;0.440460;0.440536;0.439819;0.439468;0.439880;0.439362;0.439346;0.439224;0.439072;0.439133;0.438644;0.438828;0.438614;0.438293;0.437820;0.437653;0.437912;0.437393;0.437073;0.436874;0.437317;0.436981;0.436691;0.436661;0.436249;0.436478;0.436096;0.436127;0.435684;0.435852;0.435593;0.435715;0.435257;0.435242;0.434921;0.434753;0.434814;0.434418;0.434219;0.434143;0.433807;0.433594;0.433258;0.433151;0.433105;0.432846;0.432739;0.432739;0.432617;0.432846;0.432846;0.432159;0.432159;0.431839
376;0.430634;0.429016;0.429153;0.429031;0.428970;0.428558;0.429153;0.428680;0.428482;0.428101;0.427795;0.427475;0.427307;0.427292;0.427200;0.429642;0.428482;0.428421;0.428879;0.428497;0.428604;0.430511;0.430603;0.430405;0.430252;0.429871;0.426880;0.426758;0.426743;0.426453;0.426422;0.426331;0.426086;0.428101;0.427887;0.427811;0.427582;0.427872;0.427490;0.427139;0.426971;0.426788;0.426498;0.425903;0.426086;0.425507;0.425644;0.425049;0.424728;0.424423;0.424164;0.424072;0.423859;0.423798;0.423248;0.423401;0.423355;0.422852;0.423721;0.423187;0.423172;0.423523;0.423279;0.423111;0.423172;0.423279;0.423187;0.423492;0.423676;0.422943;0.422760;0.422607;0.422577;0.422592;0.422684;0.422607;0.422256;0.422348;0.421936;0.422211;0.421661;0.421432;0.421249;0.421371;0.421158;0.421021;0.420700;0.420868;0.420761;0.420578;0.420303;0.420303;0.420120;0.419952;0.420166;0.419968;0.419586;0.419617;0.419724;0.419266;0.419250;0.418930;0.419022;0.418915;0.418900;0.418747;0.418686;0.418350;0.418106;0.417770;0.417587;0.417664;0.417404;0.417465;0.417328;0.417267;0.417343;0.417450;0.417221;0.416901;0.416855
378;0.411057;0.409241;0.409286;0.409378;0.409302;0.409256;0.409851;0.409119;0.408905;0.408798;0.408524;0.408295;0.408203;0.408264;0.408386;0.410721;0.409592;0.409744;0.409805;0.409897;0.409546;0.411636;0.412125;0.411652;0.411469;0.411514;0.408356;0.408478;0.408401;0.408264;0.408188;0.407990;0.407867;0.410156;0.409683;0.409637;0.409439;0.409729;0.409531;0.408981;0.408936;0.408722;0.408524;0.408478;0.408066;0.408112;0.407806;0.407318;0.407410;0.407166;0.406998;0.406799;0.406418;0.406357;0.406219;0.405975;0.406021;0.405655;0.406235;0.406250;0.406311;0.406219;0.406342;0.406189;0.406326;0.406250;0.406372;0.406769;0.407104;0.406128;0.406174;0.406265;0.406204;0.405930;0.406021;0.406067;0.406097;0.405914;0.405838;0.405762;0.405594;0.405182;0.404999;0.404968;0.404922;0.404877;0.404663;0.404709;0.404846;0.404770;0.404617;0.404282;0.404221;0.404221;0.404144;0.404160;0.404053;0.404037;0.404236;0.403732;0.403671;0.403671;0.403748;0.403625;0.403580;0.403168;0.403244;0.402863;0.402573;0.402481;0.402420;0.402435;0.402328;0.402100;0.402451;0.402298;0.402237;0.402069;0.402191;0.401962;0.401947
380;0.392014;0.390305;0.390411;0.390625;0.390671;0.390671;0.391068;0.390366;0.390335;0.390228;0.390091;0.389954;0.389816;0.389877;0.390198;0.392639;0.391663;0.391602;0.391724;0.391830;0.391525;0.394028;0.394196;0.394089;0.394135;0.393753;0.390640;0.390808;0.390656;0.390594;0.390808;0.390335;0.390198;0.392792;0.392593;0.392685;0.392349;0.392532;0.392319;0.392059;0.392166;0.391968;0.391891;0.391388;0.391541;0.391327;0.391006;0.390762;0.390732;0.390396;0.390305;0.390472;0.390198;0.390198;0.390015;0.389816;0.389679;0.389557;0.390091;0.390106;0.390167;0.390060;0.389847;0.390091;0.390091;0.390121;0.390091;0.390518;0.390839;0.389969;0.390167;0.390182;0.390060;0.390060;0.390106;0.389954;0.390121;0.390045;0.389938;0.390060;0.389435;0.389008;0.389389;0.389145;0.389236;0.389236;0.389008;0.389114;0.389160;0.389191;0.388931;0.388733;0.389069;0.388580;0.388657;0.388382;0.388519;0.388641;0.388474;0.388275;0.388412;0.388245;0.388245;0.388321;0.388092;0.387970;0.387833;0.388000;0.387695;0.387375;0.387512;0.387466;0.387390;0.387192;0.387314;0.387238;0.387451;0.387344;0.387192;0.387299;0.387222
382;0.373505;0.372208;0.372131;0.372421;0.372330;0.372284;0.372803;0.372391;0.372177;0.372192;0.372025;0.371918;0.371887;0.371841;0.372330;0.374756;0.373459;0.373917;0.373856;0.373840;0.373978;0.376007;0.376465;0.376511;0.376251;0.376175;0.373108;0.373245;0.373383;0.373322;0.373230;0.373016;0.373077;0.375565;0.375290;0.375443;0.375183;0.375305;0.375290;0.374985;0.374863;0.374756;0.374466;0.374512;0.374512;0.374405;0.374100;0.374146;0.374146;0.373779;0.373520;0.373535;0.373566;0.373581;0.373627;0.373306;0.373352;0.373230;0.373718;0.373764;0.373962;0.373795;0.373703;0.373962;0.373871;0.374069;0.373825;0.374466;0.374557;0.373947;0.373901;0.374039;0.374069;0.374039;0.373917;0.374176;0.374115;0.374069;0.373932;0.374146;0.373901;0.373566;0.373627;0.373581;0.373474;0.373627;0.373398;0.373688;0.373566;0.373596;0.373520;0.373260;0.373367;0.373291;0.373215;0.373352;0.373245;0.373154;0.373352;0.372925;0.373032;0.373047;0.373123;0.373077;0.372955;0.372879;0.372955;0.372818;0.372604;0.372543;0.372498;0.372467;0.372467;0.372360;0.372437;0.372421;0.372406;0.372665;0.372437;0.372406;0.372101
384;0.356277;0.354721;0.354736;0.354965;0.355026;0.354721;0.355499;0.355026;0.355057;0.355103;0.354935;0.354782;0.354843;0.354980;0.355103;0.357895;0.356705;0.356705;0.357010;0.357132;0.357208;0.359482;0.360001;0.359879;0.359787;0.359665;0.356552;0.356735;0.356598;0.356735;0.356750;0.356506;0.356522;0.359222;0.359070;0.359131;0.358902;0.359253;0.359009;0.358871;0.358765;0.358704;0.358795;0.358597;0.358704;0.358643;0.358429;0.358276;0.358231;0.358032;0.357895;0.357971;0.358002;0.357956;0.357681;0.357727;0.357956;0.357666;0.358124;0.358139;0.358368;0.358429;0.358276;0.358536;0.358414;0.358582;0.358459;0.358795;0.359192;0.358765;0.358582;0.358734;0.358688;0.358765;0.358826;0.358871;0.358734;0.358948;0.358795;0.358734;0.358673;0.358414;0.358414;0.358459;0.358536;0.358322;0.358337;0.358612;0.358627;0.358566;0.358490;0.358261;0.358521;0.358322;0.358261;0.358200;0.358322;0.358383;0.358536;0.358337;0.358322;0.358276;0.358322;0.358124;0.358154;0.358231;0.358139;0.358276;0.357986;0.357971;0.357895;0.357971;0.357971;0.357925;0.357971;0.357956;0.358047;0.358185;0.357925;0.357971;0.358002
386;0.339279;0.337601;0.337784;0.337952;0.338043;0.338043;0.338593;0.338196;0.338257;0.338226;0.337952;0.338196;0.338150;0.338196;0.338547;0.341217;0.340027;0.340256;0.340408;0.340607;0.340729;0.343094;0.343353;0.343475;0.343430;0.343491;0.340363;0.340378;0.340637;0.340652;0.340424;0.340332;0.340393;0.343018;0.342697;0.342972;0.342926;0.342896;0.342880;0.342880;0.342865;0.342819;0.342880;0.342697;0.342697;0.342590;0.342590;0.342484;0.342377;0.342285;0.342316;0.342346;0.342148;0.342422;0.342224;0.342224;0.342209;0.342285;0.342743;0.342682;0.342834;0.343094;0.342819;0.343079;0.342987;0.343262;0.343216;0.343552;0.344055;0.343338;0.343277;0.343567;0.343536;0.343552;0.343445;0.343582;0.343643;0.343506;0.343704;0.343811;0.343658;0.343323;0.343475;0.343552;0.343506;0.343597;0.343353;0.343491;0.343567;0.343460;0.343460;0.343445;0.343552;0.343521;0.343353;0.343521;0.343674;0.343552;0.343765;0.343704;0.343491;0.343689;0.343552;0.343674;0.343750;0.343552;0.343643;0.343704;0.343521;0.343430;0.343506;0.343506;0.343475;0.343460;0.343475;0.343567;0.343643;0.343811;0.343460;0.343658;0.343567
